date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,218,Michigan B,-3.6,0.9,7,14,0.33,-2.68,211
2020-09-03,219,Brown B,-3.63,0.9,1,4,0.2,-2.65,207
2020-09-03,220,Baylor,-3.64,0.9,1,3,0.25,-2.76,220
2020-09-03,221,Mississippi,-3.68,0.8,8,22,0.27,-2.45,174
2020-09-03,222,Central Florida B,-3.71,0.8,5,8,0.38,-3.37,284
2020-09-03,223,Macalester,-3.72,0.8,2,4,0.33,-3.2,268
2020-09-03,224,Maryland-Baltimore County,-3.73,0.8,8,14,0.36,-3.11,258
2020-09-03,225,Ohio Wesleyan,-3.74,0.8,9,13,0.41,-3.38,285
2020-09-03,226,Hartford,-3.74,0.8,1,3,0.25,-3.21,270
2020-09-03,227,Arkansas,-3.76,0.8,7,11,0.39,-3.34,281
2020-09-03,228,Northern Arizona,-3.77,0.8,1,4,0.2,-2.74,217
2020-09-03,229,Pennsylvania B,-3.79,0.7,5,8,0.38,-3.37,283
2020-09-03,230,Eastern Michigan,-3.79,0.7,4,12,0.25,-2.32,158
2020-09-03,231,Texas B,-3.8,0.7,5,16,0.24,-2.14,141
2020-09-03,232,North Carolina B,-3.81,0.7,7,13,0.35,-2.94,237
2020-09-03,233,Xavier,-3.82,0.7,13,18,0.42,-3.49,290
